"No.","Time","Source","Destination","Protocol","Length","Info","value"
"16321","4.073287","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-707530,450097,232466,-73,-55604572,36465046,18968802,1966"
"16322","4.073287","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-701975,419887,298243,49,-56242721,32952646,23167888,120"
"16323","4.073726","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-678891,400500,375920,442,-56524660,29242800,27191266,-484"
"16324","4.073726","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-656398,373831,445871,676,-56531641,25351753,31053882,-347"
"16325","4.073726","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-646103,325873,495432,356,-56126543,21289432,34712179,122"
"16326","4.074448","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-652982,256256,520957,595,-55303424,17116411,38119817,270"
"16327","4.074448","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-666861,174860,532361,241,-54211244,12827803,41296728,-296"
"16328","4.075114","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-668778,100276,550172,873,-52778873,8465962,44229974,546"
"16329","4.075114","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-646354,44258,583579,867,-51019592,4048032,46866613,16"
"16330","4.075114","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-600691,7260,631260,-375,-48944080,-382766,49222627,-964"
"16331","4.075708","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-551013,-28121,678272,-321,-46563957,-4771358,51269669,-864"
"16332","4.075708","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-511282,-77546,706193,529,-43904145,-9160556,53000556,-1868"
"16333","4.076230","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-488069,-147025,709286,543,-40970313,-13525855,54404519,498"
"16334","4.076230","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-474276,-226496,697022,323,-37782466,-17795394,55484700,-347"
"16335","4.076230","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-456576,-304897,681389,-160,-34358198,-21964144,56211342,-450"
"16336","4.077038","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-427887,-372126,668867,-326,-30723628,-25994825,56592854,-754"
"16337","4.077038","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-385981,-427264,663436,-125,-26901470,-29872061,56670462,-298"
"16338","4.077475","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-331599,-469283,664239,214,-22913876,-33563459,56346346,1453"
"16339","4.077475","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-273493,-507563,660208,1091,-18789736,-37036745,55629628,203"
"16340","4.077475","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-228634,-558115,637960,259,-14539542,-40294120,54619115,1178"
"16341","4.078196","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-205423,-626784,590391,-584,-10197293,-43299043,53261958,650"
"16342","4.078196","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-183002,-694484,535443,250,-5793786,-46033783,51579010,891"
"16343","4.078811","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-127548,-724112,511515,22,-1362930,-48481210,49579566,260"
"16344","4.078811","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-16568,-695047,539612,-213,3092732,-50632423,47276398,-125"
"16345","4.078811","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","129473,-626943,599060,187,7478161,-52476098,44687915,721"
"16346","4.079445","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","256695,-574591,633373,-23,11818111,-53996884,41818250,-1932"
"16347","4.079445","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","329516,-573262,610457,37,16137307,-55180668,38694782,-1252"
"16348","4.079977","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","354077,-612698,540459,-24,20346923,-56022741,35319106,-518"
"16349","4.079977","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","368663,-654731,459152,147,24434403,-56514732,31740566,1071"
"16350","4.079977","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","400388,-674134,393463,-544,28369718,-56695959,27964432,-558"
"16351","4.080774","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","450399,-670031,345229,504,32140575,-56539674,23988866,-1533"
"16352","4.080774","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","500097,-657175,298730,186,35705554,-55936484,19874630,-1354"
"16353","4.081227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","538619,-649014,241891,-157,39048073,-55012010,15655312,448"
"16354","4.081227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","564729,-646609,173771,-512,42152034,-53787523,11337920,-1114"
"16355","4.081227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","577310,-649620,95908,-41,45010524,-52222868,6951318,-1877"
"16356","4.082044","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","583204,-653155,13325,754,47579800,-50332293,2513934,-2057"
"16357","4.082044","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","590792,-645457,-61477,-141,49855630,-48136030,-1898425,-367"
"16358","4.082476","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","614091,-614191,-118736,-572,51823145,-45638240,-6294245,-415"
"16359","4.082476","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","653452,-561547,-155839,-147,53477930,-42865371,-10697860,1552"
"16360","4.082476","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","692199,-501211,-188283,-107,54796846,-39827988,-15027750,2843"
"16361","4.083275","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","712290,-451983,-233686,310,55784005,-36543023,-19273626,768"
"16362","4.083275","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","706587,-422471,-299714,1048,56428366,-33033327,-23399337,146"
"16363","4.083726","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","682822,-402833,-376545,626,56720371,-29326306,-27375489,-700"
"16364","4.083726","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","660345,-375661,-446374,613,56710657,-25434865,-31200138,-286"
"16365","4.083726","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","651598,-326863,-495260,1193,56298939,-21387915,-34834187,1044"
"16366","4.084447","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","659199,-256505,-520647,575,55502898,-17205322,-38236636,849"
"16367","4.084447","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","672778,-174532,-532980,420,54399434,-12919474,-41408022,678"
"16368","4.085128","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","674427,-100068,-549729,377,52964636,-8552054,-44325363,194"
"16369","4.085128","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","651346,-45928,-583398,214,51201531,-4139264,-46962904,-485"
"16370","4.085128","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","606324,-8055,-631730,-312,49130715,306742,-49320728,-1443"
"16371","4.085696","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","555012,26894,-679448,286,46749457,4730767,-51366741,-525"
"16372","4.085696","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","515837,75735,-705890,-302,44081853,9091961,-53096388,-461"
"16373","4.086226","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","493706,146536,-708061,-214,41153042,13444929,-54501669,223"
"16374","4.086226","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","480266,226564,-695264,218,37964979,17720230,-55572484,-1223"
"16375","4.086226","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","461253,302691,-679789,212,34531146,21879775,-56303300,165"
"16376","4.087031","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","432469,369978,-668172,719,30896921,25904600,-56670275,10"
"16377","4.087031","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","390329,425285,-663678,294,27071050,29775788,-56770304,-162"
"16378","4.087478","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","335945,467636,-664671,-236,23078140,33475794,-56450552,-297"
"16379","4.087478","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","278862,506163,-661497,-1029,18934811,36952871,-55706814,318"
"16380","4.087478","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","234376,556429,-638562,-298,14695993,40199437,-54699733,1345"
"16381","4.088196","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","211731,625805,-589718,291,10358285,43207318,-53348530,-926"
"16382","4.088196","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","190101,694040,-535269,-356,5968600,45949706,-51670389,643"
"16383","4.088825","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","132412,722744,-512582,-365,1540163,48395891,-49667122,1122"
"16384","4.088825","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","21098,692671,-540767,27,-2852709,50549224,-47362022,403"
"16385","4.088825","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-123237,625455,-597398,97,-7217054,52391878,-44764985,3175"
"16386","4.089446","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-250321,573433,-633164,-274,-11595396,53909258,-41885042,1147"
"16387","4.089446","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-323630,572139,-611508,218,-15912882,55091248,-38748399,68"
"16388","4.089978","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-350023,610243,-540511,116,-20143733,55945850,-35369857,723"
"16389","4.089978","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-364707,652487,-458835,522,-24247538,56439735,-31771108,-1337"
"16390","4.089978","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-395313,673356,-393540,347,-28197384,56630231,-27965857,408"
"16391","4.090788","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-444007,669295,-344910,-206,-31955992,56442960,-23965402,1078"
"16392","4.090788","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-493901,656645,-298023,224,-35522797,55878249,-19818962,794"
"16393","4.091227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-533085,648230,-242439,-7,-38873885,54942000,-15569531,1063"
"16394","4.091227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-559090,646177,-174913,306,-41985404,53718588,-11245481,-473"
"16395","4.091227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-572694,648067,-97591,517,-44831128,52144821,-6902627,358"
"16396","4.092035","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-578666,650057,-14597,445,-47395729,50256093,-2573265,-834"
"16397","4.092035","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-586794,642963,61699,419,-49677428,48059902,1725223,-2084"
"16398","4.092475","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-609041,613471,118911,473,-51646751,45567760,5970267,1652"
"16399","4.092475","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-647038,561260,156789,603,-53301653,42791424,10281294,2441"
"16400","4.092475","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-686234,500561,187910,1213,-54624944,39756469,14653494,675"
"16401","4.093378","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-707212,450138,232799,248,-55605078,36467213,18964507,-59"
"16402","4.093378","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-701123,419090,298176,366,-56243751,32949904,23164596,-394"
"16403","4.093728","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-678686,399871,375304,727,-56527840,29239823,27190095,-493"
"16404","4.093728","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-655944,374031,445975,1245,-56531792,25357535,31051072,-385"
"16405","4.093728","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-646208,326346,495274,723,-56124448,21294153,34708478,725"
"16406","4.094450","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-653399,256286,520548,564,-55305030,17116399,38118516,-271"
"16407","4.094450","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-666542,174658,533070,1081,-54213787,12828553,41291806,2264"
"16408","4.095063","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-668080,99547,549354,870,-52778070,8471974,44222638,181"
"16409","4.095063","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-646767,44357,582932,916,-51020701,4052942,46863159,1453"
"16410","4.095063","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-602063,6779,631477,728,-48943895,-382970,49216722,1359"
"16411","4.095698","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-550904,-28433,678463,1040,-46563666,-4766168,51269401,244"
"16412","4.095698","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-510674,-77768,705896,1123,-43906522,-9160335,53001135,249"
"16413","4.096227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-487889,-147219,709394,145,-40972783,-13524370,54407818,1402"
"16414","4.096227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-474107,-227892,696913,197,-37782278,-17794353,55482217,804"
"16415","4.096227","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-456142,-305195,680395,179,-34363244,-21961186,56209819,1165"
"16416","4.097039","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-427154,-372961,667326,354,-30732283,-25993514,56589335,346"
"16417","4.097039","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-384514,-427185,662439,43,-26905248,-29871564,56669420,-1363"
"16418","4.097515","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-330429,-469386,662473,867,-22917676,-33554752,56344254,-1403"
"16419","4.097515","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-272557,-507774,660352,448,-18797508,-37032170,55629571,-2162"
"16420","4.097515","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-227993,-557720,637357,-16,-14542461,-40292195,54617010,-579"
"16421","4.098197","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-203843,-626904,590067,626,-10201361,-43295531,53265243,-891"
"16422","4.098197","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-183152,-694012,535597,701,-5796494,-46027525,51580387,-286"
"16423","4.098882","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-127271,-724573,511275,292,-1367510,-48480137,49581550,1358"
"16424","4.098882","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-15198,-694819,539310,415,3078307,-50632769,47281609,-780"
"16425","4.098882","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","130569,-626783,598092,765,7467870,-52478251,44686493,-2130"
"16426","4.099456","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","257821,-574857,634037,676,11812077,-53996498,41822243,236"
"16427","4.099456","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","329807,-572935,611126,391,16132172,-55181276,38697482,-504"
"16428","4.099983","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","354942,-611780,540373,479,20343581,-56020403,35319444,-23"
"16429","4.099983","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","370129,-654391,459200,275,24431144,-56512976,31737271,1048"
"16430","4.099983","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","401868,-673863,393099,567,28367478,-56695094,27963552,3730"
"16431","4.100780","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","450950,-670057,345368,108,32136852,-56542505,23993835,-374"
"16432","4.100780","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","500775,-657376,298165,342,35704844,-55940351,19877180,-510"
"16433","4.101236","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","540179,-649289,241983,-202,39045544,-55013588,15660265,3002"
"16434","4.101236","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","565694,-647786,174198,297,42150278,-53788189,11337126,2077"
"16435","4.101236","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","578982,-649861,96425,538,45008646,-52219686,6950040,1864"
"16436","4.102081","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","583985,-651944,13235,301,47575272,-50332807,2513229,-231"
"16437","4.102081","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","592129,-644376,-62378,271,49848927,-48132203,-1900540,-871"
"16438","4.102523","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","615027,-614350,-118019,186,51824446,-45638095,-6296355,686"
"16439","4.102523","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","653688,-560995,-155624,734,53475248,-42864847,-10698694,265"
"16440","4.102523","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","693085,-500411,-187989,423,54797127,-39827078,-15028994,-618"
"16441","4.103276","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","712889,-451274,-233166,301,55781806,-36546639,-19268220,-1018"
"16442","4.103276","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","706312,-422314,-299104,251,56429037,-33038708,-23398241,-1907"
"16443","4.103766","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","683568,-402460,-376621,635,56718305,-29324304,-27375731,-901"
"16444","4.103766","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","659990,-375234,-446580,33,56711193,-25435364,-31198223,445"
"16445","4.103766","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","652192,-327508,-495105,-626,56300808,-21383063,-34830220,-817"
"16446","4.104596","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","659474,-256057,-519741,108,55498660,-17206593,-38233701,-834"
"16447","4.104596","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","673089,-173906,-532639,117,54400515,-12925546,-41408031,-829"
