f_FFT;A_FFT;f_WFFT;A_WFFT;f_resamplingSVstream;A_resamplingSVstream;f_splineresample;A_splineresample
4505;0.0003050330574196994;4505;6.2215578900398e-12;5546.78125;4.088150729653362e-11;4930.478186866664;4.486071591116039e-08
4510;0.0003048456814091567;4510;6.194878397053498e-12;5552.9375;3.631289038387453e-10;4935.950415708913;4.483307499672091e-08
4515;0.0003046589936011648;4515;6.168386425823643e-12;5559.09375;3.36123289211952e-11;4941.422644551163;4.480553637841149e-08
4520;0.0003044729921718026;4520;6.141955408250984e-12;5565.25;2.021132708815537e-11;4946.894873393412;4.477810034914853e-08
4525;0.0003042876753063686;4525;6.115639053426906e-12;5571.40625;2.817153774901022e-11;4952.367102235661;4.475076633666189e-08
4530;0.0003041030411994132;4530;6.089368293239937e-12;5577.5625;3.213790963156805e-11;4957.839331077911;4.472353452303931e-08
4535;0.0003039190880547479;4535;6.063357873988763e-12;5583.71875;3.538762930849986e-10;4963.31155992016;4.469640478825716e-08
4540;0.0003037358140850561;4540;6.037199175138866e-12;5589.875;6.566561000020394e-11;4968.783788762409;4.466937708033449e-08
4545;0.0003035532175124146;4545;6.011470928146399e-12;5596.03125;5.542506053911302e-11;4974.256017604659;4.464245151557475e-08
4550;0.0003033712965677646;4550;5.985397862983164e-12;5602.1875;6.588915141467011e-11;4979.728246446908;4.461562800080906e-08
4555;0.0003031900494908644;4555;5.959978517904514e-12;5608.34375;1.034604411191824e-10;4985.200475289158;4.458890668075407e-08
4560;0.0003030094745309351;4560;5.933975955679204e-12;5614.5;3.25673810630675e-10;4990.672704131407;4.456228788898948e-08
4565;0.0003028295699455403;4565;5.908805370285506e-12;5620.65625;2.464992844023447e-10;4996.144932973656;4.453577159534047e-08
4570;0.0003026503340012826;4570;5.883097731349391e-12;5626.8125;1.079315423497521e-10;5001.617161815906;4.45093606535164e-08
4575;0.0003024717649736151;4575;5.857986527159669e-12;5632.96875;7.327503530486486e-11;5007.089390658155;4.448305183437019e-08
4580;0.0003022938611467985;4580;5.832673009210014e-12;5639.125;7.031321465473975e-11;5012.561619500404;4.445684499668978e-08
4585;0.0003021166208136972;4585;5.807428376555246e-12;5645.28125;1.830421420607705e-10;5018.033848342654;4.443075394537774e-08
4590;0.0003019400422759175;4590;5.782551732221507e-12;5651.4375;2.18595274797733e-11;5023.506077184903;4.440476458436555e-08
4595;0.0003017641238436271;4595;5.757288927716686e-12;5657.59375;4.291689256166664e-12;5028.978306027152;4.43788885290347e-08
4600;0.0003015888638355655;4600;5.732644018887693e-12;5663.75;8.978813763238264e-12;5034.450534869402;4.435312940680743e-08
4605;0.0003014142605793301;4605;5.707714530177712e-12;5669.90625;1.545939958580593e-11;5039.922763711651;4.432749444370654e-08
4610;0.0003012403124104428;4610;5.683037486746773e-12;5676.0625;4.500886892259904e-11;5045.3949925539;4.430199558273603e-08
4615;0.0003010670176733774;4615;5.658492440011093e-12;5682.21875;3.583063217437213e-10;5050.86722139615;4.427665327443122e-08
4620;0.0003008943747208725;4620;5.634034335505276e-12;5688.375;1.145241962436532e-10;5056.339450238399;4.425150603012576e-08
4625;0.0003007223819139495;4625;5.609578080515669e-12;5694.53125;9.455867528933691e-11;5061.811679080649;4.422663421770282e-08
4630;0.0003005510376220604;4630;5.585266033432136e-12;5700.6875;1.314042564021456e-10;5067.283907922898;4.420223988668684e-08
4635;0.0003003803402229474;4635;5.561023300030069e-12;5706.84375;2.488627677427847e-10;5072.756136765147;4.417901007199995e-08
4640;0.0003002102881025207;4640;5.536914331569128e-12;5713;5.043796283142347e-10;5078.228365607397;4.416176480984389e-08
4645;0.0003000408796549715;4645;5.512725365592351e-12;5719.15625;1.402589488212943e-10;5083.700594449646;4.409756811885614e-08
4650;0.0002998721132828661;4650;5.48888647131666e-12;5725.3125;8.58041707155857e-11;5089.172823291895;4.409236550996275e-08
4655;0.0002997039873962085;4655;5.464877908092208e-12;5731.46875;6.576744754794176e-11;5094.645052134145;4.407028077116824e-08
4660;0.000299536500414063;4660;5.441160163800381e-12;5737.625;5.918552393317771e-11;5100.117280976394;4.404667379772656e-08
4665;0.0002993696507627297;4665;5.417411564304922e-12;5743.78125;1.217779934334582e-10;5105.589509818643;4.40226530236801e-08
4670;0.0002992034368771623;4670;5.393761498185698e-12;5749.9375;2.632147600396988e-11;5111.061738660893;4.399850148286745e-08
4675;0.0002990378571996953;4675;5.370247592907444e-12;5756.09375;4.503944163678567e-11;5116.533967503142;4.397432539108622e-08
4680;0.00029887291018094;4680;5.346763572188045e-12;5762.25;4.446364769022076e-11;5122.006196345391;4.395017277715332e-08
4685;0.0002987085942794339;4685;5.323411058912393e-12;5768.40625;4.943765714129265e-11;5127.478425187641;4.392606860091465e-08
4690;0.0002985449079613564;4690;5.300013997361343e-12;5774.5625;3.269596269576712e-10;5132.95065402989;4.390202706724151e-08
4695;0.0002983818497009403;4695;5.276932916913085e-12;5780.71875;5.489758301382097e-11;5138.42288287214;4.387805660511102e-08
4700;0.0002982194179800304;4700;5.253765017775376e-12;5786.875;6.625388215593357e-11;5143.895111714389;4.385416277237351e-08
4705;0.0002980576112882807;4705;5.230616046518066e-12;5793.03125;8.671324677498816e-11;5149.367340556638;4.38303492159674e-08
4710;0.0002978964281230802;4710;5.207813907502575e-12;5799.1875;1.325823349892221e-10;5154.839569398888;4.380661812257778e-08
4715;0.0002977358669894138;4715;5.184855111922744e-12;5805.34375;3.212861570109604e-10;5160.311798241137;4.378297181434654e-08
4720;0.0002975759263999834;4720;5.162096753667287e-12;5811.5;4.88367984710841e-10;5165.784027083386;4.375941100394313e-08
4725;0.0002974166048750325;4725;5.139293838786345e-12;5817.65625;1.511510244655357e-10;5171.256255925636;4.373593645138675e-08
4730;0.0002972579009424009;4730;5.116722695773269e-12;5823.8125;7.228626147980245e-11;5176.728484767885;4.371254913235772e-08
4735;0.0002970998131374344;4735;5.094059690772411e-12;5829.96875;3.064484141083108e-11;5182.200713610134;4.368924912529611e-08
4740;0.0002969423400029852;4740;5.071681835803544e-12;5836.125;3.692037546253461e-11;5187.672942452384;4.366603690164559e-08
4745;0.000296785480089309;4745;5.049119486188695e-12;5842.28125;9.585948669386843e-11;5193.145171294633;4.364291261128203e-08
4750;0.0002966292319542101;4750;5.026955089967417e-12;5848.4375;5.622703409317782e-11;5198.617400136882;4.361987613787759e-08
4755;0.0002964735941627262;4755;5.004592352187055e-12;5854.59375;4.516591482766195e-11;5204.089628979132;4.359692771418738e-08
4760;0.000296318565287267;4760;4.982431540516297e-12;5860.75;4.005251494401818e-11;5209.561857821381;4.357406712584332e-08
4765;0.0002961641439077293;4765;4.960380619748321e-12;5866.90625;3.866868040603267e-11;5215.034086663631;4.355129437828703e-08
4770;0.0002960103286110829;4770;4.938272745535025e-12;5873.0625;3.046014196441985e-10;5220.50631550588;4.3528609295435e-08
4775;0.0002958571179916631;4775;4.916404468367671e-12;5879.21875;6.816825617168366e-11;5225.978544348129;4.35060106089732e-08
4780;0.0002957045106509204;4780;4.894446445662485e-12;5885.375;5.1287138349682e-11;5231.450773190379;4.348350088416248e-08
4785;0.0002955525051976019;4785;4.872713773472888e-12;5891.53125;7.035329955592294e-11;5236.923002032628;4.346107652860364e-08
4790;0.0002954011002475615;4790;4.850946258190451e-12;5897.6875;1.25102219952965e-10;5242.395230874877;4.343873856204742e-08
4795;0.000295250294423701;4795;4.829291219857935e-12;5903.84375;7.045413719232622e-10;5247.867459717127;4.341648605856132e-08
4800;0.0002951000863560999;4800;4.807729140075908e-12;5910;1.136693095838944e-10;5253.339688559376;4.33943180474887e-08
4805;0.0002949504746818462;4805;4.786217473321124e-12;5916.15625;6.905780642074859e-11;5258.811917401625;4.337223316219874e-08
4810;0.0002948014580449904;4810;4.764772181040905e-12;5922.3125;5.63722608750404e-11;5264.284146243875;4.335022918823931e-08
4815;0.0002946530350966969;4815;4.74344152310942e-12;5928.46875;5.817529053675419e-11;5269.756375086124;4.332830272507032e-08
4820;0.0002945052044949062;4820;4.722077233586959e-12;5934.625;1.230672311524893e-10;5275.228603928373;4.330644695079602e-08
4825;0.0002943579649046518;4825;4.700925523293881e-12;5940.78125;8.437549718259742e-11;5280.700832770623;4.328464801978716e-08
4830;0.0002942113149977828;4830;4.67974416563426e-12;5946.9375;4.501106381749042e-11;5286.173061612872;4.326287588714655e-08
4835;0.0002940652534529172;4835;4.658631717860167e-12;5953.09375;4.352529765316345e-11;5291.645290455122;4.32410150844052e-08
4840;0.000293919778955669;4840;4.637715357269196e-12;5959.25;5.518027107732224e-11;5297.117519297371;4.321792757291974e-08
4845;0.0002937748901983796;4845;4.616658783609768e-12;5965.40625;2.030572545790563e-10;5302.58974813962;4.32024211375874e-08
4850;0.0002936305858799452;4850;4.595939495970339e-12;5971.5625;7.101383286098048e-11;5308.06197698187;4.31787436367797e-08
4855;0.0002934868647064989;4855;4.574925413277934e-12;5977.71875;5.795816049861219e-11;5313.534205824119;4.31571360710622e-08
4860;0.0002933437253903674;4860;4.554413157210316e-12;5983.875;6.791501880383658e-11;5319.006434666368;4.31358549440038e-08
4865;0.0002932011666506634;4865;4.533589223816745e-12;5990.03125;9.427401750020258e-11;5324.478663508618;4.311473633039965e-08
4870;0.0002930591872135019;4870;4.513026336812711e-12;5996.1875;1.835254293421737e-10;5329.950892350867;4.309373726272502e-08
4875;0.0002929177858110853;4875;4.492549549904152e-12;6002.34375;6.673158355116557e-10;5335.423121193116;4.307284169738194e-08
4880;0.0002927769611824881;4880;4.471950538075404e-12;6008.5;1.201685428171731e-10;5340.895350035365;4.305204188125943e-08
4885;0.0002926367120734652;4885;4.451724919613079e-12;6014.65625;2.954454453681036e-11;5346.367578877615;4.303133404319485e-08
4890;0.0002924970372360161;4890;4.431243182924856e-12;6020.8125;3.216136724416654e-11;5351.839807719864;4.301071543685573e-08
4895;0.0002923579354287223;4895;4.411030915716704e-12;6026.96875;1.196803189307166e-10;5357.312036562113;4.299018485388585e-08
4900;0.0002922194054167884;4900;4.390835027992394e-12;6033.125;3.136582910219778e-10;5362.784265404362;4.296974137350439e-08
4905;0.0002920814459716298;4905;4.370664121353632e-12;6039.28125;1.06294790985005e-10;5368.256494246612;4.294938028418356e-08
4910;0.0002919440558712169;4910;4.350623769542579e-12;6045.4375;7.060347285244509e-11;5373.728723088861;4.292911080975487e-08
4915;0.0002918072338999148;4915;4.330587396317293e-12;6051.59375;5.576540733712373e-11;5379.20095193111;4.290892334746421e-08
4920;0.0002916709788483173;4920;4.310635560509162e-12;6057.75;5.119970747226382e-11;5384.67318077336;4.288881752599154e-08
4925;0.0002915352895134898;4925;4.290778239974132e-12;6063.90625;1.695818289410034e-10;5390.145409615609;4.286880005027606e-08
4930;0.0002914001646987208;4930;4.270927322316491e-12;6070.0625;7.406521669737579e-11;5395.617638457858;4.284886502251623e-08
4935;0.000291265603213498;4935;4.251173708410332e-12;6076.21875;5.389492760685483e-11;5401.089867300108;4.282901374724333e-08
4940;0.0002911316038737663;4940;4.231531324714731e-12;6082.375;5.2836977004832e-11;5406.562096142357;4.280924584603694e-08
4945;0.0002909981655014646;4945;4.211786861340786e-12;6088.53125;1.015359567265555e-10;5412.034324984606;4.278956081052213e-08
4950;0.0002908652869248536;4950;4.192330695845783e-12;6094.6875;7.206638043789192e-10;5417.506553826856;4.276995882262675e-08
4955;0.0002907329669783513;4955;4.172715920802481e-12;6100.84375;4.350114888952638e-11;5422.978782669105;4.275043943360416e-08
4960;0.0002906012045024216;4960;4.153301251625736e-12;6107;5.006366964180503e-11;5428.451011511355;4.27310025134203e-08
4965;0.0002904699983437971;4965;4.133935783666768e-12;6113.15625;6.276376209194823e-11;5433.923240353604;4.271164790490155e-08
4970;0.0002903393473550298;4970;4.11448281277745e-12;6119.3125;9.181057365476303e-11;5439.395469195853;4.269237493948379e-08
4975;0.0002902092503950821;4975;4.095392715327554e-12;6125.46875;2.157630386120661e-10;5444.867698038103;4.267318451361986e-08
4980;0.0002900797063287202;4980;4.075975912435664e-12;6131.625;2.897120708507142e-10;5450.339926880352;4.265407526840918e-08
4985;0.0002899507140266937;4985;4.057001369141044e-12;6137.78125;8.288022685466902e-11;5455.812155722601;4.263504767171565e-08
4990;0.0002898222723659224;4990;4.037792479376777e-12;6143.9375;3.874034123357427e-11;5461.284384564851;4.261610115743644e-08
4995;0.0002896943802290889;4995;4.018789335051792e-12;6150.09375;2.010047885395592e-11;5466.7566134071;4.259723579693422e-08
5000;0.0002895670365049315;5000;3.999809970513863e-12;6156.25;4.751747857679918e-11;5472.228842249349;4.257845107509982e-08
5005;0.0002894402400879843;5005;3.980868905415929e-12;6162.40625;6.054306363443766e-11;5477.701071091599;4.255974666893519e-08
5010;0.0002893139898788293;5010;3.962002062311414e-12;6168.5625;3.20289234076604e-11;5483.173299933848;4.254112151713464e-08
5015;0.0002891882847837394;5015;3.943171912515906e-12;6174.71875;2.558685549905015e-11;5488.645528776097;4.252257417423806e-08
5020;0.0002890631237149145;5020;3.924472574787832e-12;6180.875;2.371614520265991e-11;5494.117757618347;4.250408743051269e-08
5025;0.0002889385055903427;5025;3.905706549532548e-12;6187.03125;2.402855838273824e-11;5499.589986460596;4.248580125126595e-08
5030;0.0002888144293337916;5030;3.88715002518361e-12;6193.1875;6.919258947022052e-10;5505.062215302846;4.24674610406634e-08
5035;0.0002886908938748062;5035;3.868491456700057e-12;6199.34375;4.105555475151965e-11;5510.534444145095;4.244922082142855e-08
5040;0.0002885678981485821;5040;3.849989427392908e-12;6205.5;3.043560385452422e-11;5516.006672987344;4.243109833199901e-08
5045;0.0002884454410962055;5045;3.831493990848889e-12;6211.65625;5.494715666708995e-11;5521.478901829594;4.241302810666432e-08
5050;0.0002883235216642065;5050;3.813109456606698e-12;6217.8125;9.564245497609424e-11;5526.951130671843;4.239504311270185e-08
5055;0.0002882021388050745;5055;3.794669415112156e-12;6223.96875;5.498682787323308e-10;5532.423359514092;4.237713838644419e-08
5060;0.0002880812914767007;5060;3.776442085125691e-12;6230.125;9.509974670647267e-11;5537.895588356342;4.235931322655367e-08
5065;0.0002879609786427263;5065;3.758088146579479e-12;6236.28125;5.427322740268029e-11;5543.367817198591;4.234156732416367e-08
5070;0.0002878411992722937;5070;3.740005359285374e-12;6242.4375;3.893981618020324e-11;5548.84004604084;4.232390052109005e-08
5075;0.0002877219523401006;5075;3.721771582098327e-12;6248.59375;3.011783636274885e-11;5554.31227488309;4.230631289454818e-08
5080;0.0002876032368268136;5080;3.703658510485869e-12;6254.75;3.138185835242191e-11;5559.784503725339;4.22888044034046e-08
5085;0.0002874850517178302;5085;3.685627724302744e-12;6260.90625;5.745969782487235e-11;5565.256732567588;4.227137605508813e-08
5090;0.0002873673960048139;5090;3.667646115634222e-12;6267.0625;5.324977262480297e-11;5570.728961409838;4.225403067966828e-08
5095;0.0002872502686845301;5095;3.649658942858263e-12;6273.21875;6.50914257981343e-11;5576.201190252087;4.223678971463894e-08
5100;0.0002871336687592254;5100;3.631772798671323e-12;6279.375;1.267372259377867e-10;5581.673419094337;4.221941485971238e-08
5105;0.0002870175952367099;5105;3.613933391216179e-12;6285.53125;5.487998819665439e-10;5587.145647936586;4.220240449259582e-08
5110;0.0002869020471301727;5110;3.596115348955501e-12;6291.6875;1.614164614286382e-10;5592.617876778835;4.218538896445077e-08
5115;0.0002867870234581333;5115;3.578434858441041e-12;6297.84375;8.734294834491819e-11;5598.090105621085;4.21683296842735e-08
5120;0.0002866725232445447;5120;3.560650826141644e-12;6304;7.519193064410915e-11;5603.562334463334;4.21514820543087e-08
5125;0.0002865585455187724;5125;3.543121481172666e-12;NaN;NaN;5609.034563305583;4.213467759349347e-08
5130;0.0002864450893153545;5130;3.525396893944311e-12;NaN;NaN;5614.506792147833;4.211794557108406e-08
5135;0.000286332153674328;5135;3.507968285866433e-12;NaN;NaN;5619.979020990082;4.210128866137781e-08
5140;0.0002862197376408616;5140;3.490353937276644e-12;NaN;NaN;5625.451249832331;4.208470739868975e-08
5145;0.0002861078402655048;5145;3.473012853817787e-12;NaN;NaN;5630.923478674581;4.206820207614064e-08
5150;0.0002859964606040122;5150;3.455546520902573e-12;NaN;NaN;5636.39570751683;4.205177258493003e-08
5155;0.00028588559771741;5155;3.438183451128811e-12;NaN;NaN;5641.86793635908;4.203541890659589e-08
5160;0.0002857752506718536;5160;3.421008437089867e-12;NaN;NaN;5647.340165201329;4.201914096605594e-08
5165;0.000285665418538891;5165;3.40353677771132e-12;NaN;NaN;5652.812394043578;4.20029382776826e-08
5170;0.0002855561003948504;5170;3.386555359188244e-12;NaN;NaN;5658.284622885828;4.198681140644004e-08
5175;0.0002854472953215675;5175;3.369099419539239e-12;NaN;NaN;5663.756851728077;4.197075938313117e-08
5180;0.0002853390024059531;5180;3.352232585751703e-12;NaN;NaN;5669.229080570326;4.195478245337646e-08
5185;0.0002852312207399772;5185;3.335018590084898e-12;NaN;NaN;5674.701309412576;4.19388804534701e-08
5190;0.0002851239494206003;5190;3.318062287785105e-12;NaN;NaN;5680.173538254825;4.192305300780842e-08
5195;0.0002850171875500461;5195;3.301106196986798e-12;NaN;NaN;5685.645767097074;4.190729966100183e-08
5200;0.0002849109342354309;5200;3.284114070113135e-12;NaN;NaN;5691.117995939324;4.189162051032666e-08
5205;0.0002848051885890037;5205;3.267255312047334e-12;NaN;NaN;5696.590224781573;4.187601543237304e-08
5210;0.0002846999497280475;5210;3.250442219884491e-12;NaN;NaN;5702.062453623822;4.186048382908925e-08
5215;0.0002845952167746865;5215;3.233565395398978e-12;NaN;NaN;5707.534682466072;4.184502524222752e-08
5220;0.0002844909888562454;5220;3.216884862251083e-12;NaN;NaN;5713.006911308321;4.182963987398209e-08
5225;0.0002843872651048289;5225;3.200147334529354e-12;NaN;NaN;5718.479140150571;4.18143267596543e-08
5230;0.000284284044657596;5230;3.18348588592539e-12;NaN;NaN;5723.95136899282;4.179908333509337e-08
5235;0.0002841813266565077;5235;3.166843060310708e-12;NaN;NaN;5729.423597835069;4.178391524617989e-08
5240;0.0002840791102486494;5240;3.150275447281763e-12;NaN;NaN;5734.895826677319;4.176881442491299e-08
5245;0.0002839773945856542;5245;3.133717781979356e-12;NaN;NaN;5740.368055519568;4.175378298478031e-08
5250;0.0002838761788244468;5250;3.117256946447483e-12;NaN;NaN;5745.840284361817;4.173881905887815e-08
5255;0.0002837754621264011;5255;3.100729732347442e-12;NaN;NaN;5751.312513204067;4.172392045179316e-08
5260;0.0002836752436580382;5260;3.084413599262759e-12;NaN;NaN;5756.784742046316;4.170908394311997e-08
5265;0.0002835755225904121;5265;3.067955047655203e-12;NaN;NaN;5762.256970888565;4.169430477377511e-08
5270;0.0002834762980997018;5270;3.051684687754338e-12;NaN;NaN;5767.729199730815;4.167957552916947e-08
5275;0.0002833775693665816;5275;3.035337130910375e-12;NaN;NaN;5773.201428573064;4.166488390332786e-08
5280;0.0002832793355765575;5280;3.019161864683482e-12;NaN;NaN;5778.673657415313;4.16502104703171e-08
5285;0.000283181595920034;5285;3.002866413770658e-12;NaN;NaN;5784.145886257563;4.163554337818831e-08
5290;0.0002830843495920456;5290;2.986812590271195e-12;NaN;NaN;5789.618115099812;4.162141281550749e-08
5295;0.0002829875957921991;5295;2.970587409434951e-12;NaN;NaN;5795.090343942062;4.159480367484261e-08
5300;0.0002828913337251034;5300;2.954619710897636e-12;NaN;NaN;5800.562572784311;4.160668944915181e-08
5305;0.0002827955625997991;5305;2.93847173789672e-12;NaN;NaN;5806.03480162656;4.158331993935089e-08
5310;0.0002827002816299899;5310;2.922562433926321e-12;NaN;NaN;5811.50703046881;4.156777901669181e-08
5315;0.0002826054900342993;5315;2.906528080460285e-12;NaN;NaN;5816.979259311059;4.155320727748883e-08
5320;0.0002825111870356133;5320;2.890617402734365e-12;NaN;NaN;5822.451488153308;4.153898487795745e-08
5325;0.0002824173718617354;5325;2.874667408358939e-12;NaN;NaN;5827.923716995558;4.152495507711032e-08
5330;0.0002823240437448382;5330;2.858974714165082e-12;NaN;NaN;5833.395945837807;4.151106015759286e-08
5335;0.0002822312019219282;5335;2.842887058816693e-12;NaN;NaN;5838.868174680056;4.149727393379095e-08
5340;0.000282138845634243;5340;2.827448955420294e-12;NaN;NaN;5844.340403522306;4.148358295357606e-08
5345;0.0002820469741280196;5345;2.81142641645505e-12;NaN;NaN;5849.812632364555;4.146997941675714e-08
5350;0.0002819555866534867;5350;2.795888917671896e-12;NaN;NaN;5855.284861206804;4.145645849050888e-08
5355;0.0002818646824660471;5355;2.780204860851989e-12;NaN;NaN;5860.757090049054;4.14430170918176e-08
5360;0.0002817742608247199;5360;2.764528222320818e-12;NaN;NaN;5866.229318891303;4.142965168635944e-08
5365;0.0002816843209942731;5365;2.749014305263949e-12;NaN;NaN;5871.701547733553;4.141636486635108e-08
5370;0.0002815948622424551;5370;2.733386476734875e-12;NaN;NaN;5877.173776575802;4.140315129072529e-08
5375;0.0002815058838430254;5375;2.717992769860699e-12;NaN;NaN;5882.646005418051;4.139001129069477e-08
5380;0.000281417385072855;5380;2.70226053610078e-12;NaN;NaN;5888.118234260301;4.137694500917836e-08
5385;0.000281329365213939;5385;2.687209143389302e-12;NaN;NaN;5893.59046310255;4.13639513637507e-08
5390;0.0002812418235525857;5390;2.67147151850493e-12;NaN;NaN;5899.062691944799;4.13510299690806e-08
5395;0.0002811547593788959;5395;2.656346546527435e-12;NaN;NaN;5904.534920787049;4.133818048247859e-08
5400;0.0002810681719889382;5400;2.64088964641779e-12;NaN;NaN;5910.007149629298;4.132540243660104e-08
5405;0.0002809820606817054;5405;2.62546434665697e-12;NaN;NaN;5915.479378471547;4.131269570872391e-08
5410;0.0002808964247607324;5410;2.610455492052761e-12;NaN;NaN;5920.951607313797;4.130005995785894e-08
5415;0.0002808112635346483;5415;2.594963031252716e-12;NaN;NaN;5926.423836156046;4.128749496317896e-08
5420;0.0002807265763154498;5420;2.579917767743389e-12;NaN;NaN;5931.896064998296;4.127500063106384e-08
5425;0.0002806423624202499;5425;2.564689930401423e-12;NaN;NaN;5937.368293840545;4.126257598210292e-08
5430;0.00028055862116994;5430;2.549597311590358e-12;NaN;NaN;5942.840522682794;4.125022255695962e-08
5435;0.0002804753518900125;5435;2.534478476520187e-12;NaN;NaN;5948.312751525043;4.123793849298481e-08
5440;0.0002803925539099789;5440;2.519431125605075e-12;NaN;NaN;5953.784980367293;4.122572405446619e-08
5445;0.0002803102265639726;5445;2.504454586596051e-12;NaN;NaN;5959.257209209542;4.121357889057031e-08
5450;0.0002802283691898437;5450;2.489269244703031e-12;NaN;NaN;5964.729438051791;4.120150283673485e-08
5455;0.0002801469811304161;5455;2.474673895512858e-12;NaN;NaN;5970.20166689404;4.118949520715467e-08
5460;0.0002800660617317407;5460;2.459227348515324e-12;NaN;NaN;5975.67389573629;4.117755466371697e-08
5465;0.0002799856103453579;5465;2.444830154607968e-12;NaN;NaN;5981.146124578539;4.116567890842862e-08
5470;0.0002799056263254207;5470;2.429723047926622e-12;NaN;NaN;5986.618353420788;4.115385910153662e-08
5475;0.0002798261090318685;5475;2.414720464583665e-12;NaN;NaN;5992.090582263038;4.114202777433368e-08
5480;0.0002797470578281594;5480;2.400445317114551e-12;NaN;NaN;5997.562811105287;4.11307583720603e-08
5485;0.0002796684720809871;5485;2.384922929192516e-12;NaN;NaN;6003.035039947536;4.111900535389305e-08
5490;0.0002795903511627515;5490;2.370960522571658e-12;NaN;NaN;6008.507268789786;4.110738367929266e-08
5495;0.0002795126944489481;5495;2.355668429619081e-12;NaN;NaN;6013.979497632035;4.109609119782443e-08
5500;0.0002794355013195652;5500;2.341267863098458e-12;NaN;NaN;6019.451726474284;4.108464993106847e-08
5505;0.0002793587711587665;5505;2.326556254594029e-12;NaN;NaN;6024.923955316534;4.107332234413351e-08
5510;0.000279282503354446;5510;2.311920438918265e-12;NaN;NaN;6030.396184158783;4.106207062128945e-08
5515;0.0002792066972990428;5515;2.297349021893256e-12;NaN;NaN;6035.868413001032;4.1050889997608e-08
5520;0.0002791313523887155;5520;2.282806339199026e-12;NaN;NaN;6041.340641843282;4.103977902886518e-08
5525;0.0002790564680238772;5525;2.268244763900725e-12;NaN;NaN;6046.812870685531;4.102873742263786e-08
5530;0.0002789820436087232;5530;2.253760192052071e-12;NaN;NaN;6052.28509952778;4.101776471090938e-08
5535;0.0002789080785519777;5535;2.239323804824068e-12;NaN;NaN;6057.75732837003;4.100686075312356e-08
5540;0.0002788345722656966;5540;2.224781307671583e-12;NaN;NaN;6063.229557212279;4.099602593591408e-08
5545;0.000278761524166738;5545;2.210516693662176e-12;NaN;NaN;6068.701786054528;4.0985260854502e-08
5550;0.0002786889336752668;5550;2.196017365812075e-12;NaN;NaN;6074.174014896778;4.097456857765618e-08
5555;0.0002786168002158386;5555;2.181703579699775e-12;NaN;NaN;6079.646243739027;4.096392292472212e-08
5560;0.0002785451232168822;5560;2.167425609965411e-12;NaN;NaN;6085.118472581277;4.095339555345924e-08
5565;0.0002784739021107093;5565;2.153105678827077e-12;NaN;NaN;6090.590701423526;4.094300050965484e-08
5570;0.000278403136333637;5570;2.138690130925136e-12;NaN;NaN;6096.062930265775;4.093217121305254e-08
5575;0.0002783328253262992;5575;2.124668791747975e-12;NaN;NaN;6101.535159108025;4.092197088776398e-08
5580;0.0002782629685322188;5580;2.110314424577499e-12;NaN;NaN;6107.007387950274;4.091170270936827e-08
5585;0.0002781935653995491;5585;2.096206297834205e-12;NaN;NaN;6112.479616792523;4.090148524778387e-08
5590;0.0002781246153814223;5590;2.082010488550903e-12;NaN;NaN;6117.951845634773;4.08913296203351e-08
5595;0.0002780561179330976;5595;2.067804454743302e-12;NaN;NaN;6123.424074477022;4.088123883247531e-08
5600;0.0002779880725140231;5600;2.053777770190411e-12;NaN;NaN;6128.896303319271;4.087121392887616e-08
5605;0.0002779204785883755;5605;2.039762731010813e-12;NaN;NaN;6134.368532161521;4.08612553992022e-08
5610;0.0002778533356236296;5610;2.025551233199825e-12;NaN;NaN;6139.84076100377;4.08513634469188e-08
5615;0.000277786643091077;5615;2.011654796993892e-12;NaN;NaN;6145.312989846019;4.084153829432346e-08
5620;0.0002777204004662271;5620;1.997606848704452e-12;NaN;NaN;6150.785218688269;4.083177953985221e-08
5625;0.0002776546072280134;5625;1.983643990173699e-12;NaN;NaN;6156.257447530518;4.082208820585286e-08
5630;0.0002775892628594058;5630;1.969668867285953e-12;NaN;NaN;6161.729676372768;4.081246353025879e-08
5635;0.0002775243668472735;5635;1.955801363128388e-12;NaN;NaN;6167.201905215017;4.080290587551463e-08
5640;0.0002774599186820947;5640;1.941828270515697e-12;NaN;NaN;6172.674134057266;4.079341521508247e-08
5645;0.0002773959178581552;5645;1.928010349402097e-12;NaN;NaN;6178.146362899516;4.078399175373317e-08
5650;0.0002773323638738591;5650;1.914163248085809e-12;NaN;NaN;6183.618591741765;4.07746355763484e-08
5655;0.0002772692562307606;5655;1.900274099241169e-12;NaN;NaN;6189.090820584014;4.076534679526655e-08
5660;0.00027720659443486;5660;1.886505557443064e-12;NaN;NaN;6194.563049426264;4.075612555339689e-08
5665;0.0002771443779954843;5665;1.872837187070606e-12;NaN;NaN;6200.035278268513;4.074697233821971e-08
5670;0.0002770826064256974;5670;1.858920137231964e-12;NaN;NaN;6205.507507110762;4.073788656829949e-08
5675;0.000277021279242818;5675;1.845227291277354e-12;NaN;NaN;6210.979735953012;4.072887313513874e-08
5680;0.0002769603959675628;5680;1.831595955961382e-12;NaN;NaN;6216.451964795261;4.071992614936263e-08
5685;0.0002768999561232271;5685;1.817840684534557e-12;NaN;NaN;6221.92419363751;4.071104505319046e-08
5690;0.0002768399592386926;5690;1.804332489705486e-12;NaN;NaN;6227.39642247976;4.070224701005788e-08
